body_index,force_x,force_y
484,-4.30178e+06,1.50798e+07
485,1.50635e+07,-3.16299e+06
486,-1.2958e+07,-8.08158e+06
487,-1.48525e+07,-2.77202e+06
488,1.42088e+07,5.26261e+06
489,-1.03004e+07,-1.23563e+07
490,7.67474e+06,1.41765e+07
491,-1.07998e+07,-1.08934e+07
492,1.31976e+07,-8.00564e+06
493,1.68022e+07,-2.99701e+06
494,-1.3585e+07,-7.2051e+06
495,-1.52402e+07,2.35245e+06
496,1.01917e+07,-1.16736e+07
497,2.90272e+06,1.56194e+07
498,1.12342e+06,1.60664e+07
499,1.52977e+07,-376479
500,1.50098e+07,-6.10439e+06
501,-1.08888e+07,1.05732e+07
502,1.22822e+06,1.54645e+07
503,1.24189e+07,-9.14385e+06
504,-7.06444e+06,-1.54756e+07
505,-7.8501e+06,-1.27552e+07
506,-2.58823e+06,1.44927e+07
507,5.94826e+06,-1.42636e+07
508,1.36898e+07,6.15805e+06
509,-3.79328e+06,1.53815e+07
510,1.52392e+07,-5.60268e+06
511,-8.56324e+06,-1.21423e+07
512,-1.51273e+07,1.12863e+06
513,1.36406e+07,-7.4333e+06
514,1.32682e+07,6.685e+06
515,1.4665e+07,-2.00478e+06
516,-253173,1.53198e+07
517,-9.83622e+06,1.14765e+07
518,1.4722e+07,835070
519,318289,1.45565e+07
520,1.21548e+07,7.37877e+06
521,-1.48192e+07,-3.1953e+06
522,-1.43986e+07,-26832.8
523,109903,-1.3978e+07
524,-1.38552e+07,-4.64468e+06
525,-1.18351e+07,-8.52002e+06
526,6.13311e+06,1.22293e+07
527,1.30557e+07,-7.04645e+06
528,-1.36133e+07,4.59475e+06
529,4.61909e+06,1.32074e+07
530,4.25815e+06,-1.37043e+07
531,-9.05546e+06,8.9055e+06
532,-1.23374e+07,-6.71751e+06
533,-1.1088e+07,-9.12566e+06
534,-1.98797e+06,-1.42398e+07
535,-8.77618e+06,1.09684e+07
536,7.14125e+06,1.1793e+07
537,1.1202e+07,6.49967e+06
538,-7.33325e+06,1.21761e+07
539,8.20074e+06,-1.17571e+07
540,8.95209e+06,1.09987e+07
541,-1.33344e+07,-5.02133e+06
542,1.39892e+07,2.1099e+06
543,4.33811e+06,1.35489e+07
544,-1.43914e+07,-670075
545,1.32552e+07,-3.81069e+06
546,1.05043e+06,-1.42057e+07
547,2.81545e+06,-1.34232e+07
548,-1.13349e+07,9.49155e+06
549,-1.22789e+07,-7.39113e+06
550,-1.14794e+07,9.96443e+06
551,6.65966e+06,1.21788e+07
552,-1.23391e+07,7.07488e+06
553,1.33251e+07,4.24213e+06
554,-1.19875e+07,5.08769e+06
555,-3.8984e+06,-1.32548e+07
556,-1.39176e+07,1.77491e+06
557,1.04516e+07,-8.91688e+06
558,1.42229e+07,-3.72811e+06
559,-1.09219e+07,-8.45335e+06
560,9.68478e+06,-9.59161e+06
561,-1.12589e+07,8.29148e+06
562,-2.14662e+06,1.36552e+07
563,1.26643e+07,2.40565e+06
564,-1.31387e+07,3.75297e+06
565,1.35546e+07,740664
566,4.27992e+06,1.37026e+07
567,1.24243e+07,-5.21634e+06
568,1.03368e+07,9.04294e+06
569,1.29487e+07,3.03648e+06
570,-9.2076e+06,1.02105e+07
571,-1.18891e+07,-5.6035e+06
572,2.771e+06,1.349e+07
573,-1.29421e+07,5.35326e+06
574,6.63575e+06,1.26729e+07
575,1.15171e+07,7.78742e+06
576,-7.9489e+06,1.08467e+07
577,-1.04739e+07,8.64218e+06
578,1.00683e+07,8.64947e+06
579,-1.36155e+07,-913121
580,1.32205e+07,-853960
581,169740,1.34902e+07
582,4.8566e+06,-1.25164e+07
583,7.26184e+06,1.05438e+07
584,1.22247e+07,6.08211e+06
585,77256.1,-1.31479e+07
586,5.36419e+06,1.14381e+07
587,5.02546e+06,-1.20036e+07
588,-8.25558e+06,1.09208e+07
589,-9.80426e+06,-8.18345e+06
590,-1.64514e+06,1.34845e+07
591,9.66438e+06,-9.05212e+06
592,-1.09116e+07,8.75133e+06
593,-8.9352e+06,-9.76482e+06
594,5.59209e+06,-1.18968e+07
595,-5.57696e+06,1.17012e+07
596,-8.61296e+06,1.03088e+07
597,-2.25028e+06,1.28284e+07
598,9.34287e+06,9.18367e+06
599,-259808,1.24551e+07
600,1.21965e+07,-4.29845e+06
601,1.06029e+07,7.48951e+06
602,1.01186e+07,8.87161e+06
603,1.16565e+07,-5.50583e+06
604,-9.54709e+06,9.75104e+06
605,7.41879e+06,-1.02446e+07
606,1.26405e+06,-1.26163e+07
607,2.48684e+06,-1.22485e+07
608,1.21192e+07,-1.15632e+06
609,-509181,1.26311e+07
610,1.0939e+07,6.76646e+06
611,8.20342e+06,9.6061e+06
612,1.73317e+06,-1.24769e+07
613,5.15613e+06,1.18794e+07
614,-8.77864e+06,-8.50217e+06
615,-2.7475e+06,1.22313e+07
616,9.0159e+06,9.68103e+06
617,-357526,-1.3207e+07
618,-4.02196e+06,-1.18617e+07
619,4.4778e+06,1.2168e+07
620,-8.42524e+06,-9.89194e+06
621,-4.02882e+06,1.23875e+07
622,1.18186e+07,2.88177e+06
623,-9.8211e+06,9.01083e+06
624,-2.1213e+06,1.27676e+07
625,-5.69963e+06,1.08094e+07
626,6.72458e+06,1.10746e+07
627,3.00544e+06,-1.24381e+07
628,-3.80466e+06,-1.14887e+07
629,-3.31251e+06,1.17313e+07
630,5.91832e+06,-1.04953e+07
631,-5.87711e+06,1.07776e+07
632,5.12308e+06,1.21132e+07
633,-3.52785e+06,1.20212e+07
634,1.18884e+07,-3.69429e+06
635,7.12966e+06,1.01961e+07
636,7.2553e+06,1.06122e+07
637,-6.69833e+06,-9.95135e+06
638,-869326,1.25871e+07
639,-6.2373e+06,1.12369e+07
640,1.17438e+07,1.77683e+06
641,-1.1159e+07,3.71381e+06
642,5.53347e+06,1.06037e+07
643,-1.21138e+07,197148
644,-1.11254e+07,-3.41561e+06
645,-1.19582e+07,3.88467e+06
646,1.89844e+06,1.1728e+07
647,-1.05567e+07,-5.65154e+06
648,-5.45732e+06,-1.08385e+07
649,-8.76727e+06,-8.8011e+06
650,-1.21968e+07,-856664
651,8.22739e+06,-9.01834e+06
652,-9.31461e+06,-8.02527e+06
653,-1.00348e+07,-7.11496e+06
654,1.09736e+07,-4.56053e+06
655,1.90016e+06,-1.17705e+07
656,-1.10729e+07,-4.6408e+06
657,6.86078e+06,-1.02462e+07
658,-3.58283e+06,-1.19386e+07
659,1.12176e+07,-1.81712e+06
660,-9.53371e+06,-5.5136e+06
661,-1.16723e+07,3.27582e+06
662,1.1747e+07,-1.21147e+06
663,-8.45868e+06,-8.6083e+06
664,1.15045e+07,2.36163e+06
665,-1.13265e+07,2.47111e+06
666,1.13755e+07,-2.73417e+06
667,1.20483e+07,-2.12412e+06
668,-8.45379e+06,-8.6842e+06
669,-1.15966e+07,1.53519e+06
670,-8.96161e+06,8.00242e+06
671,-9.88822e+06,-5.36446e+06
672,3.21067e+06,1.0903e+07
673,4.17182e+06,1.11687e+07
674,1.14818e+07,772615
675,-7.43423e+06,-9.28813e+06
676,-1.0505e+07,4.82486e+06
